"","caseid","child_id","age_child","mother_id","first_born","sex_child","child_residence","child_alive","marital_status","union_status","num_union_status","age_cohabitation","first_sex","edu_level_mother","num_trips","owner_house","wealth_index","type_residence","traveled_12","partners_education","currently_working","literacy","current_age_respondent","type_dejure_residence","age_first_sex","worked_12_temp","worked_12","child_foster"
"8374","192430  2","03",15,"1924302",0,2,4,1,2,1,2,21,21,0,0,0,1,2,0,2,1,0,40,2,21,2,1,1
"8375","216629  2","03",14,"2166292",1,2,0,1,2,1,1,20,20,1,0,2,2,2,0,1,1,2,35,2,20,2,1,0
"8376","216696  1","03",5,"2166961",0,2,0,1,2,1,2,15,15,1,1,0,1,2,0,1,0,2,29,2,15,0,0,0
"8377","110093  1","03",16,"1100931",0,2,4,1,1,1,1,17,15,1,4,3,3,1,0,0,0,2,46,1,15,0,0,1
"8378","110070  1","03",10,"1100701",0,2,0,1,2,1,2,15,14,1,6,2,1,1,0,1,0,2,28,1,14,1,0,0
"8379","110088  1","03",7,"1100881",1,1,0,1,2,1,2,17,17,3,0,0,1,1,0,2,0,2,32,1,17,0,0,0
"8380","110061  2","03",9,"1100612",1,1,0,1,2,1,1,16,16,2,5,0,2,1,0,2,1,2,26,1,16,2,1,0
"8381","179998  2","03",15,"1799982",1,2,0,1,1,1,1,18,18,3,2,2,4,1,0,2,1,2,34,1,18,2,1,0
"8382","134899  3","03",15,"1348993",0,1,4,1,5,2,2,12,12,1,3,0,2,2,0,1,0,2,31,7,12,1,0,1
"8383","134898  2","03",16,"1348982",0,1,0,1,2,1,2,20,13,1,1,1,1,2,0,0,0,0,46,2,13,0,0,0
"8384","289024  2","03",12,"2890242",1,2,4,1,2,1,2,11,13,1,10,0,4,2,0,2,0,2,26,2,13,1,0,1
"8385","304243  1","03",16,"3042431",0,2,0,1,1,1,1,22,22,1,2,3,5,2,0,3,1,2,42,2,22,2,1,0
"8386","3042 3  2","03",6,"304232",0,1,0,1,2,1,2,11,11,2,2,2,3,2,0,2,0,2,28,2,11,0,0,0
"8387","328012  2","03",9,"3280122",1,1,0,1,2,1,2,13,13,1,0,2,1,2,0,1,1,0,23,2,13,2,1,0
"8388","328082  2","03",11,"3280822",1,1,0,1,1,1,2,17,16,1,5,2,2,2,0,1,1,2,29,2,16,2,1,0
"8389","3280 6  3","03",10,"328063",1,2,0,1,5,2,1,24,24,1,0,2,2,2,0,8,1,2,36,2,24,2,1,0
"8390","236644  2","03",5,"2366442",1,1,0,1,2,1,1,20,19,2,0,0,1,1,0,1,0,2,26,1,19,0,0,0
"8391","236638  1","03",15,"2366381",1,1,0,1,5,2,1,14,15,1,12,1,3,1,0,2,0,2,32,1,15,0,0,0
"8392","236685  2","03",16,"2366852",1,2,0,1,2,1,2,16,16,1,0,0,2,1,0,2,1,2,33,1,16,2,1,0
"8393","236697  1","03",12,"2366971",1,2,4,1,5,2,2,11,14,1,0,0,1,1,0,1,0,2,28,1,14,0,0,1
"8394","236699  2","03",7,"2366992",1,2,0,1,2,1,1,24,16,2,0,3,2,1,0,1,0,2,28,1,16,0,0,0
"8395","297294  1","03",15,"2972941",1,1,0,1,5,2,2,28,19,1,0,0,2,1,0,2,1,2,34,1,19,2,1,0
"8396","297278  2","03",10,"2972782",1,1,4,1,2,1,2,16,15,2,0,1,2,1,0,1,0,2,26,1,15,0,0,1
"8397","297297  2","03",14,"2972972",1,1,4,1,2,1,2,16,16,1,0,2,2,1,0,0,0,2,32,1,16,0,0,1
"8398","225945  2","03",6,"2259452",1,2,0,1,2,1,1,14,15,1,1,3,1,1,0,1,0,2,26,1,15,0,0,0
"8399","225994  1","03",13,"2259941",0,1,0,1,5,2,2,15,15,1,0,0,2,1,0,1,1,2,35,1,15,2,1,0
"8400","225966  1","03",13,"2259661",0,2,4,1,0,0,NA,NA,14,2,0,0,2,1,0,NA,0,2,32,1,14,0,0,1
"8401","2259 3  2","03",10,"225932",0,1,0,1,2,1,1,14,97,1,0,1,1,1,0,0,1,1,36,1,NA,2,1,0
"8402","225910  2","03",6,"2259102",0,2,0,1,2,1,2,20,15,2,0,0,1,1,0,1,0,2,32,1,15,0,0,0
"8403","225939  1","03",8,"2259391",0,1,4,1,5,2,1,14,97,1,20,0,1,1,1,1,1,2,26,1,NA,2,1,1
"8404","058225  1","03",8,"0582251",0,1,0,1,2,1,1,16,16,2,0,0,1,1,0,2,1,2,33,1,16,2,1,0
"8405","2157 8  1","03",14,"215781",0,2,0,1,2,1,2,17,14,0,0,0,1,1,0,2,1,0,35,1,14,2,1,0
"8406","215714  2","03",15,"2157142",1,2,0,1,2,1,1,19,19,3,0,0,2,1,0,2,1,2,36,1,19,2,1,0
"8407","215722  2","03",10,"2157222",1,1,4,1,2,1,2,13,13,1,0,1,4,1,0,2,0,1,25,1,13,0,0,1
"8408","2157 1  1","03",13,"215711",0,2,0,1,2,1,2,17,17,1,1,0,1,1,0,0,0,1,34,1,17,0,0,0
"8409","215748  2","03",14,"2157482",1,1,0,1,2,1,2,13,13,1,0,0,3,1,0,3,1,2,32,1,13,2,1,0
"8410","215014  2","03",10,"2150142",1,1,0,1,2,1,1,17,17,2,0,0,5,1,0,1,1,2,28,1,17,2,1,0
"8411","215093  2","03",10,"2150932",0,1,4,1,2,1,2,19,16,1,2,3,1,1,1,1,0,0,30,1,16,0,0,1
"8412","105566  2","03",10,"1055662",1,2,4,1,1,1,2,17,17,1,0,0,1,1,0,2,0,3,27,1,17,0,0,1
"8413","105537  2","03",5,"1055372",0,1,0,1,2,1,2,17,17,1,0,0,1,1,0,0,0,0,39,1,17,0,0,0
"8414","323738  4","03",8,"3237384",0,1,4,1,2,1,2,14,14,2,0,0,3,1,0,2,0,2,27,1,14,0,0,1
"8415","323736  2","03",12,"3237362",1,1,0,1,2,1,1,15,13,2,0,2,2,1,0,1,0,2,28,1,13,0,0,0
"8416","119081  1","03",12,"1190811",0,2,0,1,5,2,2,18,19,3,0,0,2,1,0,1,0,2,37,1,19,1,0,0
"8417","1190 6  1","03",13,"119061",1,2,0,1,5,2,2,25,20,2,0,0,4,1,0,0,1,2,40,1,20,2,1,0
"8418","119098  4","03",16,"1190984",1,1,0,1,1,1,1,27,15,2,2,0,3,1,0,3,1,2,37,1,15,2,1,0
"8419","071669  2","03",4,"0716692",0,2,4,1,2,1,2,18,17,1,2,0,1,1,0,1,0,2,26,1,17,1,0,1
"8420","071638  2","03",8,"0716382",0,2,0,1,2,1,2,17,17,0,0,0,1,1,0,2,1,0,39,1,17,2,1,0
"8421","071636  2","03",10,"0716362",0,2,0,1,2,1,2,16,16,1,0,0,1,1,0,1,0,0,29,1,16,0,0,0
"8422","125161  2","03",11,"1251612",1,2,4,1,2,1,2,23,19,3,1,0,3,1,0,1,1,2,34,1,19,2,1,1
"8423","125127  2","03",14,"1251272",0,1,0,1,1,1,1,17,17,2,4,2,4,1,0,2,1,2,36,1,17,2,1,0
"8424","125141  1","03",15,"1251411",0,2,4,1,2,1,2,13,14,1,0,0,4,1,0,1,1,1,36,1,14,2,1,1
"8425","132036  5","03",6,"1320365",1,1,0,1,2,1,2,12,12,1,0,0,1,1,0,2,0,1,22,1,12,0,0,0
"8426","132089  2","03",16,"1320892",1,1,0,1,2,1,1,22,22,3,0,2,4,1,0,3,1,2,40,1,22,2,1,0
"8427","132057  2","03",11,"1320572",0,1,0,1,2,1,2,21,19,1,0,2,3,1,0,1,0,1,40,1,19,0,0,0
"8428","132012  2","03",7,"1320122",0,2,0,1,2,1,2,19,19,3,1,1,2,1,0,2,1,2,32,1,19,2,1,0
"8429","132015  1","03",11,"1320151",1,2,0,1,2,1,1,16,15,2,0,0,3,1,0,1,0,2,29,1,15,0,0,0
"8430","132063  2","03",14,"1320632",1,2,0,1,2,1,1,17,17,2,0,2,5,1,0,2,1,2,33,1,17,2,1,0
"8431","132066  2","03",9,"1320662",1,1,0,1,1,1,2,29,21,1,1,0,2,1,0,3,1,2,36,1,21,2,1,0
"8432","132093  1","03",9,"1320931",1,1,0,1,5,2,1,18,13,2,0,2,2,1,0,3,1,2,29,1,13,2,1,0
"8433","149076  2","03",16,"1490762",1,1,4,1,2,1,2,12,13,1,0,0,3,1,0,2,1,2,31,1,13,2,1,1
"8434","029851  1","03",12,"0298511",0,1,0,1,5,2,2,14,15,3,0,2,2,1,0,3,0,2,32,1,15,0,0,0
"8435","029874  1","03",10,"0298741",1,2,0,1,1,1,1,23,23,2,0,0,3,1,0,3,0,2,34,1,23,0,0,0
"8436","029811  1","03",14,"0298111",1,1,0,1,5,2,2,18,17,3,0,2,5,1,0,3,1,2,32,1,17,2,1,0
"8437","058184  8","03",7,"0581848",0,1,0,1,2,1,1,24,14,3,15,2,5,1,0,2,0,2,32,7,14,0,0,0
"8438","058191  3","03",6,"0581913",1,2,4,1,5,2,2,14,12,1,5,0,1,1,0,1,1,3,27,1,12,2,1,1
"8439","306820  2","03",13,"3068202",1,1,0,1,2,1,2,14,15,2,0,0,3,1,0,3,0,2,29,1,15,0,0,0
"8440","3068 9  2","03",13,"306892",0,2,0,1,2,1,1,23,18,2,0,0,4,1,0,2,0,2,39,1,18,0,0,0
"8441","306849  2","03",4,"3068492",1,2,0,1,1,1,1,24,24,3,15,0,5,1,1,3,1,2,32,1,24,2,1,0
"8442","306846  2","03",6,"3068462",1,2,0,1,5,2,1,17,16,3,0,0,5,1,0,3,0,2,26,1,16,0,0,0
"8443","306867  2","03",8,"3068672",1,1,0,1,2,1,1,26,25,3,1,0,5,1,0,3,0,2,34,1,25,0,0,0
"8444","029748  1","03",16,"0297481",1,1,0,1,1,1,2,19,18,3,0,1,1,2,0,2,1,2,36,2,18,2,1,0
"8445","029716  2","03",8,"0297162",0,2,4,1,2,1,2,22,22,1,0,0,1,2,0,0,0,0,34,2,22,1,0,1
"8446","115967  2","03",5,"1159672",1,1,4,1,2,1,2,15,12,1,0,0,1,2,1,1,0,3,26,2,12,0,0,1
"8447","296615  2","03",8,"2966152",1,2,4,1,5,2,1,22,24,3,2,0,2,2,0,3,1,2,34,7,24,2,1,1
"8448","299457  2","03",10,"2994572",1,2,0,1,2,1,1,13,13,1,0,2,1,2,0,1,0,0,26,2,13,0,0,0
"8449","299485  2","03",9,"2994852",1,2,0,1,2,1,2,15,15,1,1,2,1,2,0,1,0,2,25,2,15,0,0,0
"8450","299492  2","03",9,"2994922",0,2,0,1,2,1,2,19,19,0,0,0,1,2,1,1,1,0,38,2,19,2,1,0
"8451","299429  4","03",9,"2994294",0,2,4,1,2,1,2,15,97,1,3,0,1,2,0,8,1,3,31,2,NA,2,1,1
"8452","2994 5  2","03",5,"299452",1,1,4,1,2,1,2,15,14,1,0,2,1,2,0,1,1,3,25,2,14,2,1,1
"8453","299451  2","03",16,"2994512",0,2,4,1,2,1,2,13,13,1,1,2,1,2,0,1,0,2,40,2,13,1,0,1
"8454","299459  2","03",6,"2994592",1,1,0,1,2,1,1,20,97,0,1,0,1,2,0,1,0,0,26,7,NA,0,0,0
"8455","150871  2","03",14,"1508712",0,1,0,1,2,1,1,17,17,1,1,2,3,1,0,1,1,2,35,1,17,2,1,0
"8456","1508 3  1","03",14,"150831",0,1,0,1,5,2,2,14,14,1,2,0,3,1,0,2,1,2,30,1,14,2,1,0
"8457","150844  1","03",9,"1508441",0,1,0,1,5,2,1,12,97,0,0,0,2,1,0,2,0,0,26,1,NA,0,0,0
"8458","150898  1","03",15,"1508981",1,1,0,1,5,2,1,17,17,3,0,2,3,1,0,2,1,2,33,1,17,2,1,0
"8459","150820  2","03",13,"1508202",1,1,0,1,2,1,1,13,15,1,4,0,3,1,0,1,1,2,31,1,15,2,1,0
"8460","150858  2","03",11,"1508582",0,1,0,1,2,1,2,16,8,1,0,2,2,1,0,1,0,1,32,1,8,1,0,0
"8461","150817  3","03",12,"1508173",1,1,4,1,2,1,2,23,11,1,2,0,3,1,0,1,1,2,30,1,11,2,1,1
"8462","222123  2","03",14,"2221232",1,2,0,1,5,2,1,16,15,3,0,0,2,1,0,8,1,2,32,1,15,2,1,0
"8463","222176  6","03",6,"2221766",1,2,0,1,2,1,1,16,13,2,1,0,2,1,0,1,0,2,26,1,13,1,0,0
"8464","222126  7","03",7,"2221267",1,1,4,1,5,2,2,14,14,1,0,0,3,1,0,1,1,2,23,1,14,2,1,1
"8465","051668  2","03",9,"0516682",1,1,0,1,5,2,2,17,18,2,0,0,3,1,0,1,1,2,28,1,18,2,1,0
"8466","051629  2","03",14,"0516292",0,1,0,1,2,1,1,17,17,2,0,0,2,1,0,1,0,2,38,1,17,0,0,0
"8467","051678  1","03",10,"0516781",1,1,0,1,5,2,2,18,17,2,0,1,5,1,0,2,1,2,29,1,17,2,1,0
"8468","078956  2","03",9,"0789562",1,2,0,1,1,1,1,19,17,3,1,0,5,1,0,3,1,2,28,1,17,2,1,0
"8469","078949  3","03",16,"0789493",1,1,4,1,2,1,2,17,17,1,2,0,3,1,0,1,1,2,34,1,17,2,1,1
"8470","078979  3","03",13,"0789793",1,1,0,1,5,2,1,18,18,3,10,0,3,1,0,1,1,2,33,1,18,2,1,0
"8471","078999  1","03",15,"0789991",1,2,0,1,5,2,1,18,16,2,0,0,3,1,0,2,1,2,35,1,16,2,1,0
"8472","3059 5  1","03",11,"305951",1,2,0,1,2,1,2,21,21,2,1,0,3,1,0,0,0,2,34,1,21,0,0,0
"8473","305985  2","03",16,"3059852",0,2,4,1,2,1,2,14,14,1,0,0,3,1,0,2,1,1,33,1,14,2,1,1
"8474","305988  2","03",14,"3059882",1,2,0,1,2,1,1,21,18,3,0,2,4,1,0,2,1,2,38,1,18,2,1,0
"8475","305938  2","03",15,"3059382",1,2,0,1,2,1,1,22,19,3,1,0,5,1,1,3,0,2,36,1,19,0,0,0
"8476","3059 4  1","03",11,"305941",1,1,4,1,2,1,2,17,17,2,1,0,2,1,0,8,0,2,29,1,17,0,0,1
"8477","127247  2","03",11,"1272472",0,1,0,1,1,1,2,20,20,2,1,0,3,1,0,1,1,2,38,1,20,2,1,0
"8478","127247  5","03",5,"1272475",1,2,0,1,5,2,2,15,13,1,2,0,3,1,0,2,1,2,21,1,13,2,1,0
"8479","1272 9  1","03",6,"127291",0,1,0,1,1,1,1,18,18,2,0,1,5,1,0,2,1,2,28,1,18,2,1,0
"8480","1284 5  2","03",9,"128452",1,2,0,1,2,1,1,16,16,2,0,2,2,1,0,1,1,2,27,1,16,2,1,0
"8481","026738  1","03",14,"0267381",1,1,0,1,4,2,2,30,25,3,0,1,5,1,0,3,1,2,45,1,25,2,1,0
"8482","026762  2","03",13,"0267622",0,2,0,1,1,1,1,20,19,3,0,0,5,1,0,3,1,2,38,1,19,2,1,0
"8483","023969  2","03",13,"0239692",0,1,0,1,2,1,1,15,15,1,0,3,1,2,0,1,0,2,34,2,15,0,0,0
"8484","087811  2","03",14,"0878112",1,1,0,1,2,1,1,17,17,2,1,2,2,2,0,1,1,2,33,2,17,2,1,0
"8485","087863  3","03",11,"0878633",1,2,0,1,2,1,2,16,17,2,0,0,4,2,0,1,1,2,29,2,17,2,1,0
"8486","087866  1","03",7,"0878661",0,1,0,1,2,1,1,15,16,1,0,2,1,2,0,2,0,0,28,2,16,0,0,0
"8487","087820  2","03",13,"0878202",1,1,0,1,2,1,1,21,19,2,0,2,4,2,0,1,0,2,36,2,19,0,0,0
"8488","087832  2","03",14,"0878322",1,2,0,1,2,1,1,16,17,1,2,0,5,2,0,1,1,2,32,2,17,2,1,0
"8489","116244  2","03",11,"1162442",1,2,0,1,2,1,1,27,17,1,0,0,2,2,0,0,1,2,31,2,17,2,1,0
"8490","1570 5  2","03",10,"157052",0,1,0,1,2,1,1,16,16,1,0,2,1,2,0,1,0,0,34,2,16,0,0,0
"8491","157048  2","03",10,"1570482",1,1,0,1,2,1,2,17,14,1,0,0,3,2,0,1,0,2,31,2,14,0,0,0
"8492","157032  2","03",15,"1570322",1,1,0,1,1,1,1,17,17,3,1,2,4,2,0,3,1,2,35,2,17,2,1,0
"8493","157069  1","03",11,"1570691",1,1,0,1,5,2,1,19,18,3,7,0,3,2,0,3,0,2,34,2,18,0,0,0
"8494","143091  2","03",12,"1430912",1,1,0,1,2,1,1,21,17,3,2,2,5,1,0,3,1,2,39,1,17,2,1,0
"8495","143076  2","03",5,"1430762",1,1,0,1,2,1,2,14,14,2,3,0,2,1,0,1,0,2,23,1,14,0,0,0
"8496","1430 8  1","03",5,"143081",1,2,0,1,2,1,1,18,17,1,0,0,2,1,0,2,1,0,24,1,17,2,1,0
"8497","143052  1","03",9,"1430521",1,2,0,1,5,2,2,15,15,2,0,0,1,1,0,1,0,2,26,1,15,0,0,0
"8498","143022  2","03",13,"1430222",1,1,0,1,2,1,1,18,16,2,0,0,1,1,0,1,0,2,36,1,16,0,0,0
"8499","116929  2","03",16,"1169292",1,1,4,1,2,1,2,15,15,1,5,1,2,1,0,1,0,2,37,1,15,0,0,1
"8500","116923  6","03",12,"1169236",0,1,4,1,2,1,2,18,18,3,40,0,1,1,0,1,1,2,37,7,18,2,1,1
"8501","116964  2","03",15,"1169642",0,1,0,1,2,1,1,16,16,1,2,2,1,1,0,2,0,0,35,1,16,0,0,0
"8502","081017  2","03",15,"0810172",1,2,0,1,2,1,1,15,15,1,10,2,1,2,0,1,0,2,31,2,15,0,0,0
"8503","1909 6  2","03",15,"190962",1,1,0,1,1,1,1,18,18,1,1,2,1,2,0,1,0,2,34,2,18,0,0,0
"8504","190987  2","03",13,"1909872",1,2,0,1,2,1,2,16,16,1,18,2,1,2,0,1,0,2,33,2,16,0,0,0
"8505","190922  2","03",9,"1909222",1,1,0,1,1,1,1,18,19,2,0,2,1,2,0,3,0,2,29,2,19,0,0,0
"8506","190946  2","03",11,"1909462",0,2,0,1,1,1,2,20,20,1,0,2,2,2,0,1,1,2,39,2,20,3,1,0
"8507","190999  2","03",9,"1909992",0,2,0,1,2,1,2,20,19,1,1,0,3,2,0,1,0,2,34,2,19,0,0,0
"8508","301057  1","03",2,"3010571",0,2,0,1,2,1,2,15,15,1,3,1,1,1,0,1,0,2,27,1,15,0,0,0
"8509","2312 6  1","03",6,"231261",1,1,0,1,5,2,1,15,15,2,0,0,2,1,0,2,1,2,24,1,15,2,1,0
"8510","231228  2","03",16,"2312282",1,2,0,1,2,1,2,13,13,1,0,0,4,1,0,1,1,2,31,1,13,2,1,0
"8511","231273  1","03",7,"2312731",1,1,4,1,2,1,2,13,13,2,0,0,2,1,0,1,0,2,23,1,13,0,0,1
"8512","231257  2","03",7,"2312572",0,1,0,1,2,1,2,16,14,1,2,0,1,1,0,1,1,0,27,1,14,2,1,0
"8513","125213  2","03",16,"1252132",1,1,0,1,2,1,2,24,17,3,1,0,5,1,0,2,0,2,37,1,17,0,0,0
"8514","024088  2","03",5,"0240882",0,1,0,1,2,1,1,19,19,1,0,3,1,2,1,2,0,1,28,2,19,0,0,0
"8515","024020  2","03",10,"0240202",1,1,0,1,1,1,2,12,14,1,1,2,1,2,0,2,0,2,25,2,14,0,0,0
"8516","024084  2","03",14,"0240842",0,1,0,1,1,1,1,12,12,1,2,0,1,2,0,1,0,2,29,2,12,0,0,0
"8517","131328  2","03",9,"1313282",1,1,4,1,2,1,1,16,16,2,1,0,1,2,0,1,0,2,25,2,16,0,0,1
"8518","079623  2","03",15,"0796232",0,2,0,1,1,1,2,20,19,2,1,2,5,1,0,3,0,2,45,1,19,0,0,0
"8519","079632  5","03",11,"0796325",1,1,0,1,1,1,1,22,18,3,2,0,4,1,0,1,1,2,35,1,18,2,1,0
"8520","079676  2","03",16,"0796762",1,2,0,1,1,1,1,20,19,2,0,0,5,1,0,1,1,2,39,1,19,2,1,0
"8521","079653  2","03",9,"0796532",1,2,4,1,2,1,2,21,20,3,0,2,4,1,0,1,1,2,32,1,20,2,1,1
"8522","179558  1","03",11,"1795581",1,2,4,1,5,2,2,11,12,1,0,0,1,1,0,1,0,0,25,1,12,0,0,1
"8523","179563  2","03",11,"1795632",1,1,0,1,2,1,1,13,15,3,0,2,3,1,0,2,0,2,27,1,15,0,0,0
"8524","179596  2","03",11,"1795962",0,1,0,1,2,1,2,15,13,1,1,0,1,1,0,2,1,2,28,1,13,3,1,0
"8525","259747  2","03",7,"2597472",1,2,0,1,2,1,2,16,16,2,1,0,1,1,0,1,0,2,28,1,16,0,0,0
"8526","259729  2","03",16,"2597292",1,2,0,1,2,1,1,21,19,1,0,2,4,1,0,1,0,2,39,1,19,0,0,0
"8527","259731  1","03",16,"2597311",0,1,0,1,5,2,2,13,15,2,5,0,1,1,0,1,0,2,34,1,15,0,0,0
"8528","004487  1","03",13,"0044871",0,1,0,1,2,1,2,16,16,1,0,2,1,2,0,1,1,2,40,2,16,2,1,0
"8529","004417  2","03",14,"0044172",0,2,0,1,2,1,1,16,15,1,0,2,2,2,0,1,1,2,33,2,15,2,1,0
"8530","022046  2","03",12,"0220462",0,1,4,1,2,1,2,14,15,1,0,1,1,2,0,1,0,1,34,2,15,0,0,1
"8531","022022  2","03",16,"0220222",1,2,4,1,2,1,2,16,16,1,0,2,1,2,0,1,0,0,33,2,16,0,0,1
"8532","190141  1","03",7,"1901411",0,2,4,1,2,1,2,17,17,1,0,0,1,1,0,1,0,2,35,1,17,0,0,1
"8533","313132  2","03",7,"3131322",0,1,0,1,2,1,2,12,11,1,0,0,2,1,0,1,0,0,29,1,11,0,0,0
"8534","313130  1","03",13,"3131301",1,1,0,1,5,2,1,25,18,3,0,0,1,1,0,2,0,2,33,1,18,0,0,0
"8535","313140  1","03",7,"3131401",1,1,0,1,5,2,1,17,17,2,1,0,3,1,0,2,1,2,26,1,17,2,1,0
"8536","313128  2","03",12,"3131282",1,1,4,1,2,1,2,18,16,2,0,0,2,1,0,2,1,2,30,1,16,2,1,1
"8537","313181  2","03",9,"3131812",1,1,4,1,2,1,2,18,15,1,1,3,1,1,0,1,0,2,26,1,15,1,0,1
"8538","313164  5","03",12,"3131645",1,2,0,1,1,1,2,19,19,3,0,0,2,1,0,1,1,2,33,1,19,2,1,0
"8539","076499  2","03",13,"0764992",0,1,0,1,2,1,1,13,13,1,48,3,2,1,0,1,1,2,29,1,13,2,1,0
"8540","076453  2","03",10,"0764532",1,1,0,1,2,1,1,11,15,2,2,2,4,1,0,2,1,2,27,1,15,2,1,0
"8541","0764 5  2","03",12,"076452",0,1,0,1,1,1,1,21,12,3,0,2,2,1,0,2,0,2,36,1,12,0,0,0
"8542","282023  1","03",11,"2820231",1,1,0,1,2,1,1,26,24,1,0,0,4,1,0,2,1,1,38,1,24,2,1,0
"8543","2837 5  2","03",12,"283752",1,2,0,1,2,1,1,18,18,2,0,0,3,1,0,2,1,2,31,1,18,2,1,0
"8544","283792  2","03",14,"2837922",1,2,0,1,1,1,2,27,21,2,0,2,4,1,0,1,1,2,46,1,21,2,1,0
"8545","283745  2","03",10,"2837452",0,2,4,1,2,1,1,20,15,1,0,0,3,1,0,8,1,1,30,1,15,2,1,1
"8546","201778  1","03",5,"2017781",1,2,0,1,5,2,1,27,27,3,1,2,4,1,0,2,1,2,35,1,27,2,1,0
"8547","201711  2","03",10,"2017112",1,2,0,1,2,1,1,14,14,3,0,0,5,1,0,1,1,2,26,1,14,2,1,0
"8548","201762  2","03",12,"2017622",1,2,0,1,2,1,2,15,15,2,1,0,4,1,0,2,1,2,33,1,15,2,1,0
"8549","2017 4  1","03",11,"201741",0,2,0,1,5,2,2,17,18,1,2,0,3,1,0,1,0,2,40,1,18,0,0,0
"8550","201720  1","03",8,"2017201",1,2,0,1,5,2,2,15,15,2,3,0,2,1,0,2,1,2,26,1,15,2,1,0
"8551","201737  1","03",15,"2017371",1,2,0,1,5,2,1,18,19,3,0,0,3,1,0,1,0,2,34,1,19,0,0,0
"8552","052345  1","03",16,"0523451",0,1,0,1,5,2,1,25,25,3,3,2,5,1,0,3,1,2,48,1,25,2,1,0
"8553","052398  2","03",3,"0523982",0,2,0,1,2,1,1,19,20,1,1,0,4,1,0,1,1,2,38,1,20,2,1,0
"8554","328574  9","03",12,"3285749",0,1,0,1,3,2,2,13,12,3,1,0,4,1,0,1,1,2,27,7,12,3,1,0
"8555","328590  2","03",11,"3285902",0,2,0,1,1,1,1,18,15,2,2,0,5,1,0,2,1,2,31,1,15,2,1,0
"8556","000678  2","03",15,"0006782",1,2,0,1,1,1,1,17,17,2,1,2,5,1,1,2,0,2,34,1,17,0,0,0
"8557","000627  1","03",13,"0006271",1,1,0,1,4,2,1,28,25,3,25,1,5,1,0,3,1,2,43,1,25,2,1,0
"8558","037486  2","03",13,"0374862",1,1,0,1,2,1,2,17,15,3,2,0,1,1,0,1,0,2,31,1,15,0,0,0
"8559","037473  2","03",12,"0374732",1,2,0,1,1,1,1,19,97,3,0,2,4,1,0,2,1,2,31,1,NA,2,1,0
"8560","037430  1","03",11,"0374301",1,1,4,1,5,2,2,20,19,1,3,0,2,1,0,1,1,2,33,1,19,2,1,1
"8561","037441  2","03",14,"0374412",0,2,0,1,1,1,1,16,16,1,1,2,3,1,0,1,0,2,33,1,16,1,0,0
"8562","037421  2","03",15,"0374212",1,1,4,1,1,1,2,26,24,2,1,2,3,1,0,1,0,2,42,1,24,0,0,1
"8563","291941  1","03",11,"2919411",1,2,0,1,1,1,1,15,97,1,0,0,2,1,0,1,1,0,28,1,NA,2,1,0
"8564","291976  2","03",9,"2919762",0,2,0,1,2,1,1,22,22,2,0,0,1,1,0,1,0,2,48,1,22,0,0,0
"8565","291951  2","03",4,"2919512",0,1,0,1,1,1,1,15,17,3,2,2,3,1,0,2,0,2,26,1,17,0,0,0
"8566","291950  2","03",12,"2919502",1,1,0,1,2,1,1,18,18,2,0,0,4,1,0,3,1,2,32,1,18,2,1,0
"8567","109287  1","03",14,"1092871",0,2,4,1,5,2,2,22,22,1,0,0,3,1,0,2,1,2,42,1,22,2,1,1
"8568","163538  1","03",8,"1635381",1,2,0,1,2,1,2,23,16,3,0,0,3,1,0,1,1,2,32,1,16,2,1,0
"8569","163548  3","03",16,"1635483",1,1,4,1,5,2,2,15,15,2,1,0,4,1,1,2,0,2,32,7,15,1,0,1
"8570","3168 1  2","03",9,"316812",1,1,0,1,1,1,2,16,16,2,0,0,5,1,0,2,0,2,27,1,16,1,0,0
"8571","316882  2","03",12,"3168822",0,2,0,1,2,1,2,16,16,2,0,0,3,1,0,2,0,2,37,1,16,0,0,0
"8572","316863  2","03",14,"3168632",0,2,0,1,2,1,1,17,15,2,0,0,3,1,0,2,0,2,34,1,15,0,0,0
"8573","316862  2","03",9,"3168622",0,1,4,1,2,1,2,13,13,1,15,0,3,1,0,2,0,2,26,1,13,0,0,1
"8574","316829  2","03",13,"3168292",0,2,0,1,1,1,2,13,13,1,0,2,3,1,0,1,1,2,33,1,13,2,1,0
"8575","316814  2","03",13,"3168142",1,1,0,1,2,1,1,15,15,1,0,0,2,1,0,0,1,1,31,1,15,2,1,0
"8576","160521  2","03",14,"1605212",1,1,0,1,2,1,2,19,19,2,0,1,5,1,0,8,1,2,34,1,19,2,1,0
"8577","160571  2","03",10,"1605712",0,1,0,1,1,1,1,14,14,1,6,2,2,1,0,2,1,1,29,1,14,2,1,0
"8578","160545  1","03",9,"1605451",0,1,0,1,2,1,2,19,18,2,2,2,2,1,0,1,1,2,34,1,18,2,1,0
"8579","160577  2","03",11,"1605772",1,2,4,1,1,1,2,27,19,1,0,0,2,1,0,2,0,NA,32,1,19,1,0,1
"8580","245947  2","03",13,"2459472",1,1,0,1,2,1,1,17,17,1,0,2,4,1,0,1,1,1,31,1,17,2,1,0
"8581","245982  1","03",13,"2459821",0,1,4,1,5,2,2,15,14,1,0,0,2,1,0,8,1,1,35,1,14,2,1,1
"8582","245920  2","03",10,"2459202",0,2,0,1,2,1,1,20,20,2,0,0,3,1,0,2,0,2,36,1,20,0,0,0
